OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-34904,2025-184B,2026-01-26T09:20:02.081472,15.05600190,.00012714,97.6010,80.9276,65.0632,295.0727,0,U,65274,999,2493,-.12287769E-2,-.17723E-3,0
STARLINK-34954,2025-184C,2026-01-26T03:25:06.765888,15.05642453,.00018377,97.6037,80.6396,90.9032,269.2406,0,U,65275,999,2489,.67542887E-3,.9696E-4,0
STARLINK-34968,2025-184D,2026-01-26T13:47:09.610656,15.05659916,.00009168,97.6003,81.1421,10.5772,349.5473,0,U,65276,999,2496,.81169395E-3,.11673E-3,0
STARLINK-34935,2025-184E,2026-01-26T03:41:04.123680,15.05645532,.00014367,97.6045,80.7777,85.9810,274.1581,0,U,65277,999,2490,.70084222E-3,.10065E-3,0
STARLINK-35000,2025-184F,2026-01-26T14:19:02.274240,15.05646788,.00015041,97.6038,81.1129,87.7092,272.4307,0,U,65278,999,2496,-.64440877E-3,-.9346E-4,0
STARLINK-35023,2025-184G,2026-01-26T13:59:07.290528,15.05656075,.00008228,97.6028,81.1323,59.9484,300.1825,0,U,65279,999,2496,.62597172E-3,.8984E-4,0
STARLINK-35001,2025-184H,2026-01-26T13:35:11.648256,15.05658236,.00009028,97.6060,81.1536,171.4539,188.6703,0,U,65280,999,2496,.69410049E-3,.9971E-4,0
STARLINK-35010,2025-184J,2026-01-26T13:23:14.395200,15.05657683,.00011695,97.6063,81.1628,71.2077,288.9277,0,U,65281,999,2496,.10377294E-2,.14947E-3,0
STARLINK-35021,2025-184K,2026-01-26T14:42:59.468256,15.05661722,.00004493,97.6067,81.2471,37.7841,322.3417,0,U,65282,999,2492,.94179953E-3,.13559E-3,0
STARLINK-35015,2025-184L,2026-01-26T14:27:01.878048,15.05642403,.00013913,97.6031,81.1054,93.6612,266.4774,0,U,65283,999,2496,.5437268E-3,.7792E-4,0
STARLINK-35006,2025-184M,2026-01-26T13:43:10.579872,15.05646598,.00016966,97.6036,81.1485,220.3552,139.7549,0,U,65284,999,2496,.61581455E-3,.8835E-4,0
STARLINK-34995,2025-184N,2026-01-26T14:03:05.873760,15.05683469,.00021818,97.6035,81.1300,95.2148,264.9328,0,U,65285,999,2496,.99133069E-4,.1371E-4,0
STARLINK-35048,2025-184P,2026-01-26T02:41:14.859456,15.05662504,.00011697,97.6027,80.6835,79.9212,280.2147,0,U,65286,999,2484,.31411433E-3,.4476E-4,0
STARLINK-35007,2025-184Q,2026-01-26T09:27:57.940704,15.05659335,.00009925,97.6039,80.9204,100.1630,259.9709,0,U,65287,999,2487,.3260431E-3,.4648E-4,0
STARLINK-35018,2025-184R,2026-01-26T10:19:48.636192,15.05671385,.00013826,97.6040,81.0272,89.6412,270.4973,0,U,65288,999,2494,.12192623E-2,.17586E-3,0
STARLINK-34845,2025-184S,2026-01-26T10:07:50.835360,15.05662839,.00005525,97.6059,81.0374,123.3177,236.8103,0,U,65289,999,2494,.51624721E-3,.7398E-4,0
STARLINK-34984,2025-184T,2026-01-26T02:29:17.043072,15.05668563,.00008526,97.6040,80.6946,93.4325,266.6999,0,U,65290,999,2489,.43979097E-3,.6294E-4,0
STARLINK-35002,2025-184U,2026-01-26T14:31:01.553376,15.05648481,.00013681,97.6034,81.1017,96.4547,263.6835,0,U,65291,999,2496,.44257954E-3,.6331E-4,0
STARLINK-35017,2025-184V,2026-01-26T14:46:58.598400,15.05669572,.00004726,97.6086,81.2412,77.9858,282.1422,0,U,65292,999,2492,.39382058E-3,.5629E-4,0
STARLINK-34951,2025-184W,2026-01-26T13:55:07.811328,15.05667976,.00004489,97.6017,81.1382,327.9563,32.1636,0,U,65293,999,2496,.45306069E-3,.6486E-4,0
STARLINK-34613,2025-184X,2026-01-26T14:11:04.998048,15.05657180,.00010232,97.6028,81.1214,94.0288,266.1056,0,U,65294,999,2496,.80282431E-3,.11544E-3,0
STARLINK-34834,2025-184Y,2026-01-26T14:38:59.412768,15.05657842,.00013016,97.6060,81.0978,97.1693,262.9682,0,U,65295,999,2496,.53816281E-3,.7714E-4,0
STARLINK-34872,2025-184Z,2026-01-26T03:13:08.150304,15.05657567,.00016188,97.6031,80.6511,92.7904,267.3508,0,U,65296,999,2489,-.18209521E-3,-.2688E-4,0
DRESDEN,2025-185A,2026-01-26T15:27:17.892576,14.76225786,.00157544,97.9697,111.6212,181.7066,178.4093,0,U,65297,999,2292,.22116867E-2,.15317E-3,0
FOURIER,2025-185B,2026-01-26T12:10:16.542624,14.76224559,.00168297,97.9671,111.5017,181.1071,179.0105,0,U,65298,999,2291,.25531487E-2,.177E-3,0
STARK,2025-185C,2026-01-26T15:05:12.895872,14.77037987,.00149867,97.9612,111.6012,182.2014,177.9132,0,U,65299,999,2292,.4712786E-3,.3279E-4,0
BASIL,2025-185E,2026-01-26T04:00:30.413088,14.76197195,.0016764,97.9700,111.1716,181.4601,178.6562,0,U,65301,999,2286,.13368311E-2,.9226E-4,0
DOJO,2025-185F,2026-01-25T16:35:27.622752,14.76179741,.00168176,97.9661,110.7024,180.2679,179.8524,0,U,65302,999,2279,.10272509E-2,.7072E-4,0
DRAGON CRS-33,2025-186A,2026-01-26T13:29:46.905216,15.48203655,.0011114,51.6321,280.6014,32.6655,327.5019,0,U,65304,999,11,.2438867E-3,.12665E-3,0
HULIANWANG DIGUI-73,2025-187A,2026-01-26T13:47:35.863296,13.29338931,.0000667,50.0072,353.7670,8.3743,351.7141,0,U,65305,999,2086,.92110227E-4,-.81E-6,0
HULIANWANG DIGUI-74,2025-187B,2026-01-26T15:11:46.803840,13.29339589,.00006583,50.0115,353.4648,8.9909,351.0975,0,U,65306,999,2087,.11471454E-3,-.71E-6,0
HULIANWANG DIGUI-75,2025-187C,2026-01-26T12:59:31.005312,13.29338649,.00006569,50.0107,353.6382,7.3777,352.7105,0,U,65307,999,2086,.92718446E-4,-.81E-6,0
HULIANWANG DIGUI-76,2025-187D,2026-01-26T12:35:38.472576,13.29335769,.00006606,50.0031,354.1120,2.9448,357.1427,0,U,65308,999,2085,.82774996E-4,-.86E-6,0
HULIANWANG DIGUI-77,2025-187E,2026-01-26T14:11:43.772640,13.29337794,.00006932,50.0066,353.8428,6.0356,354.0525,0,U,65309,999,2086,.95004537E-4,-.8E-6,0
HULIANWANG DIGUI-78,2025-187F,2026-01-26T13:11:35.021760,13.29338345,.00006448,50.0131,353.7128,8.4359,351.6524,0,U,65310,999,2086,.9385189E-4,-.81E-6,0
HULIANWANG DIGUI-79,2025-187G,2026-01-26T12:47:23.039520,13.29339799,.00006596,50.0061,354.1918,6.2384,353.8496,0,U,65311,999,2085,.85933622E-4,-.84E-6,0
HULIANWANG DIGUI-80,2025-187H,2026-01-26T13:59:39.732864,13.29337760,.00006949,50.0051,353.7818,5.3673,354.7206,0,U,65312,999,2086,.95515218E-4,-.8E-6,0
HULIANWANG DIGUI-81,2025-187J,2026-01-26T15:23:54.546720,13.29337846,.00006896,50.0091,353.4783,6.8919,353.1963,0,U,65313,999,2088,.91587331E-4,-.82E-6,0
PELICAN-300A,2025-188A,2026-01-26T10:58:23.517696,15.40600787,.00095302,97.2371,104.4762,200.9089,159.1769,0,U,65315,999,2349,.88516024E-4,.3523E-4,0
PELICAN-300B,2025-188B,2026-01-26T03:32:56.884704,15.40669525,.00090721,97.2362,104.2164,180.6298,179.4939,0,U,65316,999,2344,.12837327E-3,.5158E-4,0
NAOS,2025-188C,2026-01-26T11:29:43.472832,15.39282459,.00004643,97.2272,104.1170,205.8433,154.2789,0,U,65317,999,2347,.47967126E-3,.18635E-3,0
CAPELLA-16 (ACADIA-6),2025-188D,2026-01-26T03:33:23.328288,14.92916416,.00038048,97.7481,103.4201,14.8231,345.3099,0,U,65318,999,2271,.13861966E-2,.14346E-3,0
FFLY03,2025-188E,2026-01-26T15:05:25.957824,14.92877260,.00066792,97.7468,104.1366,210.1443,149.9393,0,U,65319,999,2279,.35863108E-3,.3662E-4,0
FFLY01,2025-188F,2026-01-26T14:24:34.846848,14.92959525,.00102998,97.7518,104.1312,288.4710,71.5390,0,U,65320,999,2278,.29613357E-3,.3021E-4,0
LEAP-1,2025-188G,2026-01-26T14:29:19.344768,14.90725792,.00023279,97.7510,103.6526,339.2669,20.8455,0,U,65321,999,2275,.48643898E-3,.4722E-4,0
FFLY02,2025-188H,2026-01-26T14:01:01.913088,14.92891851,.00124759,97.7510,104.1293,235.4600,124.5442,0,U,65322,999,2278,.25713498E-3,.2612E-4,0
STARLINK-34899,2025-189A,2026-01-26T14:27:46.613376,15.30170183,.00008653,53.1597,42.1777,87.9521,272.1579,0,U,65323,999,2466,.7070577E-3,.20621E-3,0
STARLINK-34196,2025-189B,2026-01-26T07:51:48.820032,15.30203620,.00012006,53.1589,43.3214,87.2097,272.9041,0,U,65324,999,2457,.18041739E-2,.53466E-3,0
STARLINK-34911,2025-189C,2026-01-25T07:43:10.668864,15.30252987,.00015051,53.1602,48.4198,102.4559,257.6611,0,U,65325,999,2446,.20270306E-2,.60263E-3,0
STARLINK-34902,2025-189D,2026-01-26T08:31:18.651072,15.30232333,.0003675,53.1607,43.4937,179.3655,180.7351,0,U,65326,999,2462,.1398775E-2,.41346E-3,0
STARLINK-34880,2025-189E,2026-01-26T08:34:22.035936,15.30194163,.00013813,53.1598,43.5149,101.2104,258.9052,0,U,65327,999,2462,.11183287E-2,.32903E-3,0
STARLINK-34885,2025-189F,2026-01-26T08:22:12.376704,15.30201828,.00013697,53.1604,43.4531,94.8729,265.2428,0,U,65328,999,2456,.92809653E-3,.27231E-3,0
STARLINK-34908,2025-189G,2026-01-26T08:16:07.722048,15.30226211,.00015736,53.1607,43.4238,68.5237,291.5932,0,U,65329,999,2462,.12088357E-2,.35644E-3,0
STARLINK-34864,2025-189H,2026-01-26T08:07:00.524064,15.30208848,.00011611,53.1604,43.3868,89.0745,271.0389,0,U,65330,999,2462,.39569091E-3,.11381E-3,0
STARLINK-34918,2025-189J,2026-01-26T12:44:36.453408,15.30202218,.00013822,53.1590,42.4520,116.1912,243.9231,0,U,65331,999,2459,.94200366E-3,.27646E-3,0
STARLINK-33890,2025-189K,2026-01-26T06:29:54.581568,15.30252165,.00015006,53.1600,43.6688,127.2766,232.8372,0,U,65332,999,2341,.19134118E-2,.56837E-3,0
STARLINK-34602,2025-189L,2026-01-26T12:32:27.532032,15.30218608,.00011821,53.1587,42.3973,91.3615,268.7521,0,U,65333,999,2465,.11510528E-2,.33907E-3,0
STARLINK-34878,2025-189M,2026-01-26T07:56:22.339968,15.30204820,.00010488,53.1590,43.3439,77.7887,282.3232,0,U,65334,999,2462,.43670527E-3,.12599E-3,0
STARLINK-34874,2025-189N,2026-01-26T07:23:06.816192,15.30229231,.00019678,53.1608,43.8972,59.5806,300.5389,0,U,65335,999,2461,.15940793E-2,.47197E-3,0
STARLINK-34835,2025-189P,2026-01-26T07:27:40.041504,15.30223963,.00020294,53.1607,43.9250,100.9913,259.1316,0,U,65336,999,2461,.12559656E-2,.37053E-3,0
STARLINK-34854,2025-189Q,2026-01-26T07:59:24.910080,15.30219289,.00013911,53.1595,43.3523,91.3581,268.7579,0,U,65337,999,2456,.11122539E-2,.32748E-3,0
STARLINK-34751,2025-189R,2026-01-26T08:08:31.473024,15.30203710,.00009555,53.1596,43.3898,71.4600,288.6505,0,U,65338,999,2462,.68373302E-3,.19948E-3,0
STARLINK-34777,2025-189S,2026-01-26T08:29:47.979456,15.30195606,.00016279,53.1608,43.4858,153.4199,206.6886,0,U,65339,999,2463,.10627763E-2,.31246E-3,0
STARLINK-35020,2025-189T,2026-01-26T07:42:41.599584,15.30192022,.00012043,53.1596,43.2775,94.1391,265.9748,0,U,65340,999,2457,.11419501E-2,.33607E-3,0
STARLINK-35016,2025-189U,2026-01-26T08:26:46.012416,15.30204240,.00016082,53.1604,43.4683,71.9230,288.1946,0,U,65341,999,2457,.14254237E-2,.42103E-3,0
STARLINK-35092,2025-189V,2026-01-26T07:48:46.522080,15.30201634,.000131,53.1594,43.3077,86.8227,273.2924,0,U,65342,999,2453,.17327272E-2,.51317E-3,0
STARLINK-34838,2025-189W,2026-01-26T13:45:23.662656,15.30206448,.00013584,53.1604,42.7085,81.4810,278.6344,0,U,65343,999,2466,.12101728E-2,.35662E-3,0
STARLINK-35088,2025-189X,2026-01-26T15:08:48.875136,15.30209197,.00015094,53.1597,42.3673,83.1810,276.9363,0,U,65344,999,2467,.7880006E-3,.23058E-3,0
STARLINK-34831,2025-189Y,2026-01-26T08:14:36.447360,15.30232217,.00012844,53.1604,43.4134,67.9444,292.1693,0,U,65345,999,2463,.12876881E-2,.38012E-3,0
STARLINK-34873,2025-189Z,2026-01-26T07:35:05.817984,15.30195514,.00014719,53.1596,43.2459,85.4459,274.6710,0,U,65346,999,2463,.10607975E-2,.31186E-3,0
STARLINK-34881,2025-189AA,2026-01-26T08:25:14.778336,15.30189107,.00013738,53.1605,43.4647,92.2307,267.8852,0,U,65347,999,2463,.9543525E-3,.28003E-3,0
STARLINK-34859,2025-189AB,2026-01-26T08:38:55.134240,15.30223539,.00018613,53.1611,43.5252,157.3236,202.7847,0,U,65348,999,2462,.11228837E-2,.3307E-3,0
STARLINK-34895,2025-189AC,2026-01-26T08:17:38.912064,15.30230660,.00018498,53.1611,43.4278,68.9337,291.1861,0,U,65349,999,2458,.14151507E-2,.4183E-3,0
STARLINK-34892,2025-189AD,2026-01-26T06:19:16.799232,15.30188912,.0001053,53.1593,43.6270,62.7761,297.3347,0,U,65350,999,2456,.16926766E-2,.50094E-3,0
STARLINK-34244,2025-190A,2026-01-26T05:46:35.371488,15.30205149,.00023704,53.1602,5.5481,88.6459,271.4813,0,U,65351,999,2325,.14132242E-2,.4174E-3,0
STARLINK-34716,2025-190B,2026-01-26T05:25:18.405408,15.30193807,.00012506,53.1601,5.4332,84.2068,275.9076,0,U,65352,999,2325,.1081544E-2,.31804E-3,0
STARLINK-34828,2025-190C,2026-01-26T12:37:35.413248,15.30198349,.00015482,53.1611,3.7465,83.8221,276.2957,0,U,65353,999,2330,.56823213E-3,.16507E-3,0
STARLINK-34785,2025-190D,2026-01-26T04:24:40.962816,15.30195822,.00011281,53.1635,5.8793,106.6382,253.4743,0,U,65354,999,2277,.70796662E-3,.20664E-3,0
STARLINK-34823,2025-190E,2026-01-26T06:45:39.976416,15.30266721,.00016888,53.1610,5.0683,113.0094,247.1085,0,U,65355,999,2326,.15799317E-2,.46827E-3,0
STARLINK-34680,2025-190F,2026-01-26T02:57:44.309664,15.30867340,.00016027,53.1630,6.2096,248.5343,111.5487,0,U,65356,999,2276,.2677602E-2,.8149E-3,0
STARLINK-34860,2025-190G,2026-01-26T05:31:23.483424,15.30205541,.00015906,53.1605,5.4605,96.3734,263.7448,0,U,65357,999,2278,.17116952E-2,.50692E-3,0
STARLINK-34782,2025-190H,2026-01-26T06:13:46.516224,15.30195917,.00014184,53.1627,4.9318,102.4144,257.7016,0,U,65358,999,2326,.14904626E-2,.4404E-3,0
STARLINK-34760,2025-190J,2026-01-26T04:56:27.412512,15.30207852,.00016156,53.1626,5.3033,77.3121,282.8060,0,U,65359,999,2278,.12814302E-2,.37796E-3,0
STARLINK-34826,2025-190K,2026-01-26T15:07:51.794112,15.30211924,.00010023,53.1590,3.6927,92.2413,267.8703,0,U,65360,999,2284,.87750844E-3,.2573E-3,0
STARLINK-34800,2025-190L,2026-01-26T06:12:13.546368,15.30313092,.00018026,53.1610,4.9237,33.8436,326.2679,0,U,65361,999,2279,.24548362E-2,.73323E-3,0
STARLINK-34817,2025-190M,2026-01-26T15:29:08.514816,15.30208835,.00016333,53.1617,3.7781,80.6491,279.4694,0,U,65362,999,2331,.13935908E-2,.41155E-3,0
STARLINK-34797,2025-190N,2026-01-26T14:58:44.726592,15.30211556,.00009931,53.1594,3.6510,92.3650,267.7464,0,U,65363,999,2331,.90689077E-3,.26606E-3,0
STARLINK-34729,2025-190P,2026-01-26T05:16:11.288640,15.30194948,.00018629,53.1602,5.3900,93.5924,266.5289,0,U,65364,999,2367,.79207771E-3,.2317E-3,0
STARLINK-34710,2025-190Q,2026-01-26T06:07:51.634272,15.30192186,.00014334,53.1622,5.6153,71.2081,288.9075,0,U,65365,999,2278,.12985638E-2,.3829E-3,0
STARLINK-34943,2025-190R,2026-01-26T15:18:30.265920,15.30214439,.00015974,53.1613,3.7353,85.9188,274.1995,0,U,65366,999,2284,.11409664E-2,.33601E-3,0
STARLINK-34946,2025-190S,2026-01-26T15:00:15.984864,15.30200524,.00012634,53.1599,3.6493,99.0091,261.1053,0,U,65367,999,2331,.74284175E-3,.21706E-3,0
STARLINK-34259,2025-190T,2026-01-26T15:03:18.489312,15.30205278,.00014352,53.1599,3.6693,84.6759,275.4405,0,U,65368,999,2331,.80365121E-3,.23522E-3,0
STARLINK-34913,2025-190U,2026-01-26T03:55:49.492992,15.30223694,.0001161,53.1582,5.7499,81.4117,278.7016,0,U,65369,999,2324,.14534345E-2,.42968E-3,0
STARLINK-34870,2025-190V,2026-01-26T03:43:39.559008,15.30175470,.00012818,53.1610,5.7003,49.7447,310.3666,0,U,65370,999,2277,.11990652E-2,.35295E-3,0
STARLINK-34869,2025-190W,2026-01-25T08:00:01.999872,15.30155386,.00011769,53.1593,9.5408,82.9649,55.0535,0,U,65371,999,582,.21906225E-2,.65E-3,0
STARLINK-34903,2025-190X,2026-01-26T05:02:30.240672,15.30186801,.0001677,53.1608,5.3239,76.9094,283.2094,0,U,65372,999,2325,.52103E-3,.15097E-3,0
STARLINK-34891,2025-190Y,2026-01-26T04:29:13.513344,15.30189182,.00011131,53.1632,5.8878,25.1714,334.9341,0,U,65373,999,2272,.51701273E-3,.14979E-3,0
STARLINK-34900,2025-190Z,2026-01-26T03:33:00.981792,15.30200856,.00008714,53.1602,5.6474,115.8489,244.2601,0,U,65374,999,2272,.1091361E-2,.32104E-3,0
STARLINK-34305,2025-190AA,2026-01-26T05:04:01.684704,15.30152919,.00011915,53.1614,5.3284,102.1666,257.9469,0,U,65375,999,2325,.17812689E-2,.52694E-3,0
STARLINK-34249,2025-190AB,2026-01-26T02:41:30.722496,15.30253300,.00013755,53.1611,6.1320,134.4040,225.7073,0,U,65376,999,2365,.2298035E-2,.68444E-3,0
STARLINK-34879,2025-190AC,2026-01-26T04:51:52.511040,15.30186536,.00013821,53.1619,5.2766,92.9661,267.1498,0,U,65377,999,2325,.86897075E-3,.25455E-3,0
STARLINK-34912,2025-190AD,2026-01-26T04:42:45.453888,15.30222548,.00015881,53.1618,5.2369,85.7880,274.3302,0,U,65378,999,2325,.11180415E-2,.32924E-3,0
STARLINK-34985,2025-191A,2026-01-26T14:31:03.730656,15.05669402,.00021707,97.6014,259.9966,82.3102,277.8371,0,U,65379,999,2393,.46699421E-3,.6688E-4,0
STARLINK-35051,2025-191B,2026-01-26T08:52:08.040864,15.05658339,.0002816,97.6034,259.8488,86.0720,274.0828,0,U,65380,999,2391,.45620997E-3,.653E-4,0
STARLINK-35028,2025-191C,2026-01-26T14:51:00.855360,15.05661740,.00028245,97.6017,260.1342,80.1856,279.9689,0,U,65381,999,2394,.8018063E-3,.11532E-3,0
STARLINK-35032,2025-191D,2026-01-26T15:42:50.463936,15.05660284,.00019251,97.6033,260.0840,88.8621,271.2826,0,U,65382,999,2394,.59934979E-3,.86E-4,0
STARLINK-35054,2025-191E,2026-01-26T14:43:02.951040,15.05667142,.00034856,97.6012,259.9889,72.3998,287.7609,0,U,65383,999,2393,.74763563E-3,.10749E-3,0
STARLINK-35012,2025-191F,2026-01-26T14:19:06.075840,15.05655752,.00018268,97.6029,260.0060,87.8531,272.2905,0,U,65384,999,2393,.43745197E-3,.6258E-4,0
STARLINK-35073,2025-191G,2026-01-26T13:55:10.965792,15.05662234,.00022251,97.6029,260.0301,88.8377,271.3104,0,U,65385,999,2393,.96092684E-3,.13836E-3,0
STARLINK-35066,2025-191H,2026-01-26T03:53:04.773984,15.05654788,.000331,97.6008,259.6638,81.3532,278.8070,0,U,65386,999,2387,.62879E-3,.9026E-4,0
STARLINK-34703,2025-191J,2026-01-26T13:47:12.566400,15.05660260,.000323,97.6023,260.0373,86.1837,273.9759,0,U,65387,999,2393,.89195829E-3,.12837E-3,0
STARLINK-34957,2025-191K,2026-01-26T08:32:12.083424,15.05658204,.0003025,97.6003,259.8661,71.8182,288.3374,0,U,65388,999,2390,.44111082E-3,.6312E-4,0
STARLINK-34993,2025-191L,2026-01-26T14:23:05.336448,15.05660418,.00021128,97.6024,260.0024,70.2911,289.8543,0,U,65389,999,2393,.68101392E-3,.9782E-4,0
STARLINK-35083,2025-191M,2026-01-26T13:03:20.184768,15.05665946,.00030608,97.6033,259.9282,94.6529,265.5047,0,U,65390,999,2392,.92014806E-3,.13247E-3,0
STARLINK-34786,2025-191N,2026-01-26T15:06:59.252544,15.05672521,.00028297,97.5961,260.1225,102.5855,257.5688,0,U,65391,999,2394,.11747247E-2,.16941E-3,0
STARLINK-35082,2025-191P,2026-01-26T14:47:01.010688,15.05674531,.00045584,97.6026,260.1377,94.1829,265.9918,0,U,65392,999,2394,.70498385E-3,.10135E-3,0
STARLINK-35097,2025-191Q,2026-01-26T14:03:07.464384,15.05646366,.00026842,97.6021,260.0244,102.3123,257.8404,0,U,65393,999,2248,-.75435858E-3,-.10929E-3,0
STARLINK-35058,2025-191R,2026-01-26T14:11:07.722240,15.05661489,.00021027,97.6031,260.0146,82.1645,277.9821,0,U,65394,999,2393,.67597328E-3,.9709E-4,0
STARLINK-35094,2025-191S,2026-01-26T12:39:25.052256,15.05658230,.00023009,97.6019,259.9451,68.4752,291.6720,0,U,65395,999,2393,.61542797E-3,.8833E-4,0
STARLINK-34811,2025-191T,2026-01-26T12:59:20.860224,15.05665371,.00028621,97.6030,259.9301,90.5633,269.5922,0,U,65396,999,2392,.75988984E-3,.10926E-3,0
STARLINK-34940,2025-191U,2026-01-26T13:51:11.838240,15.05647994,.00023911,97.6033,260.0336,88.3493,271.8007,0,U,65397,999,2393,.1682636E-3,.2368E-4,0
STARLINK-34931,2025-191V,2026-01-26T14:27:04.685184,15.05676955,.00027239,97.5998,260.0014,108.4369,251.7154,0,U,65398,999,2393,.94376114E-3,.13593E-3,0
STARLINK-34836,2025-191W,2026-01-26T09:12:03.396960,15.05640953,.00026637,97.6039,259.8299,100.3349,259.8178,0,U,65399,999,2390,-.31073014E-3,-.4541E-4,0
STARLINK-34876,2025-191X,2026-01-26T14:58:59.386944,15.05657617,.00028436,97.6020,260.1264,86.2465,273.9087,0,U,65400,999,2394,.27083096E-3,.385E-4,0
STARLINK-34909,2025-191Y,2026-01-26T15:18:55.342656,15.05660749,.00026932,97.6040,260.1072,85.8032,274.3502,0,U,65401,999,2395,.90399465E-3,.13011E-3,0
STARLINK-34848,2025-191Z,2026-01-26T04:01:02.799264,15.05659170,.0002784,97.6023,259.6564,107.8037,252.3494,0,U,65402,999,2387,.77657E-3,.11165E-3,0
STARLINK-35031,2025-192A,2026-01-26T13:01:24.642048,15.30190743,.00013705,53.1590,78.6197,91.7686,268.3472,0,U,65404,999,2278,.84585795E-3,.24769E-3,0
STARLINK-34830,2025-192B,2026-01-26T13:55:22.635840,15.39615867,.00005671,53.1585,70.3247,64.8221,295.2843,0,U,65405,999,2291,.14207283E-2,.56845E-3,0
STARLINK-35036,2025-192C,2026-01-26T13:02:01.268736,15.39624601,.00013977,53.1571,70.8018,100.7375,259.3787,0,U,65406,999,2289,.11954719E-2,.47725E-3,0
STARLINK-35035,2025-192D,2026-01-25T10:26:13.631136,15.39630638,.00015787,53.1566,75.9726,89.5037,270.6148,0,U,65407,999,2272,.26516415E-2,.107205E-2,0
STARLINK-35008,2025-192E,2026-01-26T06:34:44.315328,15.39650731,.000135,53.1575,71.9667,13.1294,346.9746,0,U,65408,999,2285,.2083E-2,.83927E-3,0
STARLINK-35022,2025-192F,2026-01-26T09:21:16.265376,15.41069365,.00041751,53.1582,71.2651,292.1601,67.8961,0,U,65409,999,2287,-.15015048E-1,-.584944E-2,0
STARLINK-35024,2025-192G,2026-01-26T12:35:16.438848,15.39610246,.00015348,53.1579,70.6828,96.4836,263.6344,0,U,65410,999,2289,.12342803E-2,.49275E-3,0
STARLINK-34983,2025-192H,2026-01-26T09:08:15.616320,15.39615618,.0001648,53.1582,71.2065,49.0571,311.0576,0,U,65411,999,2287,.14787603E-2,.59202E-3,0
STARLINK-34992,2025-192J,2026-01-26T15:15:29.034144,15.39638332,.00023056,53.1581,69.9535,61.8674,298.2564,0,U,65412,999,2290,.16257519E-2,.65229E-3,0
STARLINK-35003,2025-192K,2026-01-26T14:00:01.000224,15.39558279,.00015409,53.1576,70.0485,77.7436,69.0133,0,U,65413,999,584,.23420517E-2,.94255E-3,0
STARLINK-34411,2025-192L,2026-01-26T14:00:01.000224,15.55165492,.00097842,53.1514,67.4096,29.7270,358.8828,0,U,65414,999,590,.39599487E-2,.281685E-2,0
STARLINK-34238,2025-192M,2026-01-26T14:00:01.000224,15.39560084,.00013632,53.1572,69.9972,79.9515,92.5544,0,U,65415,999,579,.22418095E-2,.9016E-3,0
STARLINK-34855,2025-192N,2026-01-26T15:08:50.303328,15.37887944,.00081406,53.1585,69.9239,98.0759,262.1169,0,U,65416,999,2291,-.22454877E-1,-.78053E-2,0
STARLINK-34255,2025-192P,2026-01-25T20:00:19.827648,15.39651055,.00026082,53.1579,73.4775,79.4286,280.7013,0,U,65417,999,2279,.23140304E-2,.93401E-3,0
STARLINK-34997,2025-192Q,2026-01-25T11:59:13.666272,15.39626757,.00014538,53.1567,75.6626,93.7329,266.3842,0,U,65418,999,2273,.14810586E-2,.59317E-3,0
STARLINK-35085,2025-192R,2026-01-26T09:41:34.185696,15.37493094,.00378464,53.1575,71.3552,18.9652,341.2752,0,U,65419,999,2287,.43206332E-1,.1826177E-1,0
STARLINK-35138,2025-192S,2026-01-26T09:25:43.745952,15.40350347,.00021016,53.1577,71.2809,59.2346,300.8865,0,U,65420,999,2287,.10223126E-2,.41715E-3,0
STARLINK-35146,2025-192T,2026-01-26T14:01:35.332608,15.39637533,.0001533,53.1583,70.3434,81.9743,278.1436,0,U,65421,999,2289,.18866946E-2,.75865E-3,0
STARLINK-35074,2025-192U,2026-01-26T13:01:24.502080,15.39634916,.00016089,53.1574,70.0797,37.9706,322.1412,0,U,65422,999,2290,.12528953E-2,.5007E-3,0
STARLINK-34837,2025-192V,2026-01-26T12:41:29.058720,15.39612791,.00014166,53.1579,70.7091,91.3168,268.7999,0,U,65423,999,2289,.14775661E-2,.59148E-3,0
STARLINK-34670,2025-192W,2026-01-26T15:28:22.889568,15.39698435,.00015455,53.1590,70.0082,81.6881,278.4299,0,U,65424,999,2291,.18521194E-2,.74605E-3,0
STARLINK-35095,2025-192X,2026-01-26T12:01:09.194304,15.43284254,.00282952,53.1578,70.5296,359.1026,0.9925,0,U,65425,999,2289,.91933903E-1,.4847968E-1,0
STARLINK-34883,2025-192Y,2026-01-26T15:15:00.326880,15.39629749,.00017291,53.1584,69.9484,87.3949,272.7253,0,U,65426,999,2290,.13373998E-2,.53489E-3,0
STARLINK-34916,2025-192Z,2026-01-26T12:14:44.365344,15.39624725,.00013537,53.1585,70.5882,81.2858,278.8300,0,U,65427,999,2289,.14142387E-2,.56599E-3,0
